Date Local,Arithmetic Mean,AQI
2020-06-07,28.25,26.166666666666668
2020-06-08,41.666666666666664,38.166666666666664
2020-06-09,21.923076923076923,20.307692307692307
2020-06-10,34.53846153846154,31.923076923076923
2020-06-11,41.23076923076923,37.15384615384615
2020-06-12,43.46153846153846,39.84615384615385
2020-06-13,32.38461538461539,29.923076923076923
2020-06-14,30.692307692307693,28.46153846153846
2020-06-15,34.84615384615385,32.07692307692308
2020-06-16,38.53846153846154,35.15384615384615
2020-06-17,32.15384615384615,29.76923076923077
2020-06-18,32.53846153846154,30.23076923076923
2020-06-19,34.46153846153846,31.615384615384617
2020-06-20,33.38461538461539,31.0
2020-06-21,31.153846153846153,28.53846153846154
2020-06-22,37.69230769230769,34.30769230769231
2020-06-23,42.38461538461539,37.92307692307692
2020-06-24,45.92307692307692,41.61538461538461
2020-06-25,43.53846153846154,39.61538461538461
2020-06-26,43.07692307692308,39.0
2020-06-27,40.38461538461539,37.15384615384615
2020-06-28,41.38461538461539,38.30769230769231
2020-06-29,41.38461538461539,37.61538461538461
2020-06-30,31.76923076923077,29.46153846153846
2020-07-01,34.07692307692308,31.23076923076923
2020-07-02,40.07692307692308,36.76923076923077
2020-07-03,29.76923076923077,27.53846153846154
2020-07-04,37.38461538461539,34.38461538461539
2020-07-05,33.53846153846154,30.846153846153847
2020-07-06,41.38461538461539,37.15384615384615
2020-07-07,49.23076923076923,42.15384615384615
2020-07-08,33.38461538461539,30.846153846153847
2020-07-09,36.5,33.416666666666664
2020-07-10,36.833333333333336,33.916666666666664
2020-07-11,45.166666666666664,41.75
2020-07-12,39.5,36.333333333333336
2020-07-13,40.166666666666664,37.166666666666664
2020-07-14,38.583333333333336,35.416666666666664
2020-07-15,39.166666666666664,36.083333333333336
2020-07-16,34.5,31.333333333333332
2020-07-17,34.916666666666664,32.166666666666664
2020-07-18,31.5,29.166666666666668
2020-07-19,30.0,27.75
2020-07-20,56.416666666666664,50.083333333333336
2020-07-21,53.0,46.416666666666664
2020-07-22,40.75,37.166666666666664
2020-07-23,38.916666666666664,35.916666666666664
2020-07-24,30.153846153846153,27.692307692307693
2020-07-25,14.307692307692308,13.307692307692308
2020-07-26,18.923076923076923,17.615384615384617
2020-07-27,27.76923076923077,25.53846153846154
2020-07-28,22.846153846153847,21.076923076923077
2020-07-29,33.083333333333336,30.666666666666668
2020-07-30,37.583333333333336,34.416666666666664
2020-07-31,41.69230769230769,38.46153846153846
2020-08-01,35.84615384615385,33.38461538461539
2020-08-02,33.84615384615385,31.384615384615383
2020-08-03,39.69230769230769,36.61538461538461
2020-08-04,43.15384615384615,39.76923076923077
2020-08-05,37.76923076923077,34.76923076923077
2020-08-06,42.38461538461539,38.76923076923077
2020-08-07,39.69230769230769,36.76923076923077
2020-08-08,35.30769230769231,32.69230769230769
2020-08-09,30.384615384615383,28.23076923076923
2020-08-10,41.76923076923077,37.69230769230769
2020-08-11,55.46153846153846,47.53846153846154
2020-08-12,55.0,47.84615384615385
2020-08-13,54.61538461538461,47.61538461538461
2020-08-14,46.0,41.92307692307692
2020-08-15,46.92307692307692,42.76923076923077
2020-08-16,162.9375,110.625
2020-08-17,110.15384615384616,78.23076923076923
2020-08-18,53.07692307692308,47.76923076923077
2020-08-19,53.07692307692308,47.15384615384615
2020-08-20,73.66666666666667,59.833333333333336
2020-08-21,42.38461538461539,39.07692307692308
2020-08-22,30.846153846153847,28.615384615384617
2020-08-23,36.46153846153846,33.69230769230769
2020-08-24,54.15384615384615,48.15384615384615
2020-08-25,68.0,57.15384615384615
2020-08-26,56.30769230769231,49.23076923076923
2020-08-27,54.61538461538461,48.23076923076923
2020-08-28,37.46153846153846,34.46153846153846
2020-08-29,49.333333333333336,44.666666666666664
2020-08-30,21.666666666666668,20.083333333333332
2020-08-31,19.25,17.833333333333332
2020-09-01,26.333333333333332,24.333333333333332
2020-09-02,29.727272727272727,27.363636363636363
2020-09-03,39.75,36.75
2020-09-04,39.92307692307692,36.76923076923077
2020-09-05,38.46153846153846,35.53846153846154
2020-09-06,38.30769230769231,35.46153846153846
2020-09-07,44.46153846153846,41.0
2020-09-08,65.53846153846153,56.07692307692308
2020-09-09,50.30769230769231,45.53846153846154
2020-09-10,33.76923076923077,31.153846153846153
2020-09-11,48.92307692307692,43.46153846153846
2020-09-12,47.69230769230769,43.38461538461539
2020-09-13,39.583333333333336,36.583333333333336
2020-09-14,40.166666666666664,36.916666666666664
2020-09-15,39.76923076923077,36.30769230769231
2020-09-16,48.0,42.15384615384615
2020-09-17,49.15384615384615,43.0
2020-09-18,49.38461538461539,44.07692307692308
2020-09-19,45.84615384615385,42.07692307692308
2020-09-20,42.0,38.92307692307692
2020-09-21,52.15384615384615,46.15384615384615
2020-09-22,42.416666666666664,38.75
2020-09-23,40.27272727272727,36.72727272727273
2020-09-24,44.0,39.36363636363637
2020-09-25,47.333333333333336,42.166666666666664
2020-09-26,34.5,31.833333333333332
2020-09-27,32.5,30.083333333333332
2020-09-28,45.583333333333336,40.833333333333336
2020-09-29,76.66666666666667,61.416666666666664
2020-09-30,60.083333333333336,51.583333333333336
2020-10-01,54.30769230769231,47.30769230769231
2020-10-02,53.07692307692308,46.61538461538461
2020-10-03,48.61538461538461,43.69230769230769
2020-10-04,41.46153846153846,38.07692307692308
2020-10-05,53.53846153846154,46.92307692307692
2020-10-06,54.23076923076923,47.07692307692308
2020-10-07,57.23076923076923,49.53846153846154
2020-10-08,56.92307692307692,48.69230769230769
2020-10-09,45.76923076923077,40.76923076923077
2020-10-10,43.30769230769231,38.53846153846154
2020-10-11,40.53846153846154,37.07692307692308
2020-10-12,55.07692307692308,48.30769230769231
2020-10-13,57.07692307692308,49.23076923076923
2020-10-14,59.53846153846154,50.07692307692308
2020-10-15,56.0,48.23076923076923
2020-10-16,57.46153846153846,48.69230769230769
2020-10-17,56.38461538461539,49.38461538461539
2020-10-18,42.46153846153846,38.38461538461539
2020-10-19,56.30769230769231,48.23076923076923
2020-10-20,61.5,52.083333333333336
2020-10-21,59.5,50.833333333333336
2020-10-22,56.46153846153846,48.84615384615385
2020-10-23,47.69230769230769,42.69230769230769
2020-10-24,49.46153846153846,43.76923076923077
2020-10-25,61.15384615384615,52.61538461538461
2020-10-26,95.15384615384616,70.07692307692308
2020-10-27,30.846153846153847,27.923076923076923
2020-10-28,36.46153846153846,33.07692307692308
2020-10-29,41.92307692307692,36.69230769230769
2020-10-30,44.30769230769231,38.61538461538461
2020-10-31,47.84615384615385,42.38461538461539
2020-11-01,45.38461538461539,41.0
2020-11-02,50.61538461538461,43.69230769230769
2020-11-03,52.0,45.69230769230769
2020-11-04,54.0,46.083333333333336
2020-11-05,46.92307692307692,41.53846153846154
2020-11-06,64.38461538461539,53.92307692307692
2020-11-07,65.76923076923077,54.76923076923077
2020-11-08,24.384615384615383,22.615384615384617
2020-11-09,21.5,19.916666666666668
2020-11-10,26.916666666666668,24.416666666666668
2020-11-11,30.818181818181817,28.545454545454547
2020-11-12,39.63636363636363,36.54545454545455
2020-11-13,44.90909090909091,41.27272727272727
2020-11-14,42.81818181818182,39.36363636363637
2020-11-15,36.09090909090909,32.90909090909091
2020-11-16,42.0,37.81818181818182
2020-11-17,56.333333333333336,48.333333333333336
2020-11-18,54.416666666666664,47.5
2020-11-19,49.54545454545455,43.63636363636363
2020-11-20,49.45454545454545,43.45454545454545
2020-11-21,47.25,42.75
2020-11-22,42.166666666666664,38.5
2020-11-23,42.75,38.166666666666664
2020-11-24,41.5,37.416666666666664
2020-11-25,43.92307692307692,38.92307692307692
2020-11-26,32.30769230769231,29.846153846153847
2020-11-27,37.92307692307692,35.07692307692308
2020-11-28,35.84615384615385,32.84615384615385
2020-11-29,33.53846153846154,31.076923076923077
2020-11-30,61.84615384615385,51.84615384615385
2020-12-01,50.92307692307692,44.69230769230769
2020-12-02,42.23076923076923,35.76923076923077
2020-12-03,27.153846153846153,25.153846153846153
2020-12-04,44.07692307692308,39.07692307692308
2020-12-05,43.76923076923077,39.30769230769231
2020-12-06,40.07692307692308,36.23076923076923
2020-12-07,50.30769230769231,43.69230769230769
2020-12-08,40.92307692307692,35.38461538461539
2020-12-09,54.333333333333336,46.666666666666664
2020-12-10,18.846153846153847,17.53846153846154
2020-12-11,17.076923076923077,15.76923076923077
2020-12-12,17.384615384615383,16.153846153846153
2020-12-13,9.23076923076923,8.461538461538462
2020-12-14,20.384615384615383,19.0
2020-12-15,21.53846153846154,19.846153846153847
2020-12-16,25.76923076923077,23.0
2020-12-17,38.30769230769231,33.92307692307692
2020-12-18,37.0,33.38461538461539
2020-12-19,29.076923076923077,26.76923076923077
2020-12-20,27.076923076923077,25.0
2020-12-21,38.38461538461539,34.61538461538461
2020-12-22,41.38461538461539,36.15384615384615
2020-12-23,33.0,29.53846153846154
2020-12-24,27.307692307692307,25.384615384615383
2020-12-25,23.615384615384617,21.692307692307693
2020-12-26,24.76923076923077,22.923076923076923
2020-12-27,27.615384615384617,25.53846153846154
2020-12-28,34.38461538461539,30.923076923076923
2020-12-29,27.076923076923077,24.0
2020-12-30,20.23076923076923,18.76923076923077
2020-12-31,34.69230769230769,31.307692307692307
2021-01-01,50.76923076923077,42.23076923076923
2021-01-02,29.53846153846154,27.23076923076923
2021-01-03,26.307692307692307,24.384615384615383
2021-01-04,41.23076923076923,35.61538461538461
2021-01-05,43.69230769230769,39.15384615384615
2021-01-06,44.0,39.15384615384615
2021-01-07,43.15384615384615,38.0
2021-01-08,52.53846153846154,46.30769230769231
2021-01-09,38.07692307692308,35.30769230769231
2021-01-10,22.53846153846154,21.0
2021-01-11,29.692307692307693,26.615384615384617
2021-01-12,37.23076923076923,32.92307692307692
2021-01-13,43.07692307692308,38.46153846153846
2021-01-14,57.84615384615385,50.0
2021-01-15,48.92307692307692,42.61538461538461
2021-01-16,43.07692307692308,38.38461538461539
2021-01-17,29.46153846153846,27.0
2021-01-18,47.5,41.666666666666664
2021-01-19,68.84615384615384,55.30769230769231
2021-01-20,46.0,42.23076923076923
2021-01-21,15.846153846153847,14.76923076923077
2021-01-22,15.692307692307692,14.538461538461538
2021-01-23,14.307692307692308,13.307692307692308
2021-01-24,6.3076923076923075,6.0
2021-01-25,10.23076923076923,9.384615384615385
2021-01-26,10.23076923076923,9.307692307692308
2021-01-27,9.538461538461538,8.923076923076923
2021-01-28,12.692307692307692,11.538461538461538
2021-01-29,18.923076923076923,17.307692307692307
2021-01-30,10.384615384615385,9.461538461538462
2021-01-31,11.153846153846153,10.307692307692308
2021-02-01,21.692307692307693,19.53846153846154
2021-02-02,26.0,23.307692307692307
2021-02-03,23.46153846153846,21.307692307692307
2021-02-04,22.46153846153846,20.692307692307693
2021-02-05,25.923076923076923,23.923076923076923
2021-02-06,27.0,24.833333333333332
2021-02-07,29.846153846153847,27.615384615384617
2021-02-08,35.69230769230769,32.07692307692308
2021-02-09,35.38461538461539,31.76923076923077
2021-02-10,31.53846153846154,28.46153846153846
2021-02-11,33.38461538461539,30.46153846153846
2021-02-12,32.61538461538461,29.384615384615383
2021-02-13,37.30769230769231,33.53846153846154
2021-02-14,20.307692307692307,18.692307692307693
2021-02-15,21.307692307692307,19.76923076923077
2021-02-16,26.384615384615383,24.153846153846153
2021-02-17,22.384615384615383,20.384615384615383
2021-02-18,16.153846153846153,14.846153846153847
2021-02-19,25.0,22.846153846153847
2021-02-20,44.76923076923077,40.07692307692308
2021-02-21,15.692307692307692,14.615384615384615
2021-02-22,27.923076923076923,25.384615384615383
2021-02-23,33.07692307692308,29.53846153846154
2021-02-24,32.76923076923077,28.923076923076923
2021-02-25,39.69230769230769,35.61538461538461
2021-02-26,36.30769230769231,33.23076923076923
2021-02-27,34.07692307692308,31.53846153846154
2021-02-28,24.0,22.384615384615383
2021-03-01,26.0,23.692307692307693
2021-03-02,37.92307692307692,34.46153846153846
2021-03-03,101.6923076923077,73.3076923076923
2021-03-04,26.846153846153847,24.846153846153847
2021-03-05,31.23076923076923,28.46153846153846
2021-03-06,44.38461538461539,41.0
2021-03-07,35.84615384615385,33.23076923076923
2021-03-08,36.61538461538461,33.76923076923077
2021-03-09,51.53846153846154,44.61538461538461
2021-03-10,30.53846153846154,28.307692307692307
2021-03-11,23.23076923076923,21.46153846153846
2021-03-12,6.923076923076923,6.538461538461538
2021-03-13,6.615384615384615,6.230769230769231
2021-03-14,10.615384615384615,9.615384615384615
2021-03-15,17.76923076923077,16.53846153846154
2021-03-16,28.307692307692307,26.23076923076923
2021-03-17,23.923076923076923,22.153846153846153
2021-03-18,25.916666666666668,24.0
2021-03-19,28.76923076923077,26.615384615384617
2021-03-20,25.307692307692307,23.307692307692307
2021-03-21,20.53846153846154,19.23076923076923
2021-03-22,18.846153846153847,17.53846153846154
2021-03-23,24.153846153846153,22.307692307692307
2021-03-24,16.0,14.846153846153847
2021-03-25,39.46153846153846,36.15384615384615
2021-03-26,24.53846153846154,22.615384615384617
2021-03-27,14.692307692307692,13.615384615384615
2021-03-28,18.076923076923077,16.76923076923077
2021-03-29,30.384615384615383,27.76923076923077
2021-03-30,31.583333333333332,29.166666666666668
2021-03-31,34.75,32.166666666666664
2021-04-01,52.166666666666664,46.916666666666664
2021-04-02,52.833333333333336,47.75
2021-04-03,38.416666666666664,35.333333333333336
2021-04-04,35.583333333333336,33.0
2021-04-05,43.75,40.333333333333336
2021-04-06,46.416666666666664,43.0
2021-04-07,34.5,32.083333333333336
2021-04-08,39.46153846153846,35.84615384615385
2021-04-09,35.69230769230769,32.76923076923077
2021-04-10,34.46153846153846,31.846153846153847
2021-04-11,29.076923076923077,26.846153846153847
2021-04-12,36.583333333333336,33.666666666666664
2021-04-13,39.083333333333336,35.166666666666664
2021-04-14,31.666666666666668,29.0
2021-04-15,33.666666666666664,31.0
2021-04-16,32.583333333333336,30.166666666666668
2021-04-17,29.25,27.0
2021-04-18,27.75,25.75
2021-04-19,24.25,22.5
2021-04-20,37.75,34.25
2021-04-21,68.23076923076923,56.23076923076923
2021-04-22,33.38461538461539,30.76923076923077
2021-04-23,35.0,32.38461538461539
2021-04-24,29.384615384615383,27.307692307692307
2021-04-25,23.76923076923077,22.076923076923077
2021-04-26,28.53846153846154,26.076923076923077
2021-04-27,14.5,13.416666666666666
2021-04-28,24.846153846153847,23.076923076923077
2021-04-29,21.615384615384617,20.0
2021-04-30,32.15384615384615,29.615384615384617
2021-05-01,26.76923076923077,24.46153846153846
2021-05-02,31.615384615384617,29.307692307692307
2021-05-03,36.92307692307692,34.15384615384615
2021-05-04,34.30769230769231,31.615384615384617
2021-05-05,40.07692307692308,36.53846153846154
2021-05-06,39.53846153846154,36.30769230769231
2021-05-07,31.153846153846153,28.692307692307693
2021-05-08,28.0,25.846153846153847
2021-05-09,26.846153846153847,24.76923076923077
2021-05-10,34.0,31.25
2021-05-11,40.583333333333336,37.0
2021-05-12,47.76923076923077,43.15384615384615
2021-05-13,47.69230769230769,42.07692307692308
2021-05-14,41.92307692307692,38.15384615384615
2021-05-15,32.15384615384615,29.615384615384617
2021-05-16,31.615384615384617,29.23076923076923
2021-05-17,36.53846153846154,33.76923076923077
2021-05-18,46.0,41.84615384615385
2021-05-19,37.92307692307692,34.84615384615385
2021-05-20,39.84615384615385,36.07692307692308
2021-05-21,37.833333333333336,33.25
2021-05-22,35.84615384615385,33.23076923076923
2021-05-23,27.307692307692307,25.384615384615383
2021-05-24,36.69230769230769,33.53846153846154
2021-05-25,38.84615384615385,35.07692307692308
2021-05-26,39.53846153846154,36.07692307692308
2021-05-27,36.07692307692308,33.23076923076923
2021-05-28,35.84615384615385,33.07692307692308
2021-05-29,31.307692307692307,28.76923076923077
2021-05-30,29.307692307692307,27.153846153846153
2021-05-31,28.846153846153847,26.615384615384617
2021-06-01,34.75,32.166666666666664
2021-06-02,38.833333333333336,35.833333333333336
2021-06-03,34.083333333333336,31.083333333333332
2021-06-04,35.416666666666664,32.333333333333336
2021-06-05,31.727272727272727,29.454545454545453
2021-06-06,26.545454545454547,24.636363636363637
2021-06-07,34.27272727272727,31.181818181818183
2021-06-08,29.583333333333332,27.333333333333332
2021-06-09,38.18181818181818,35.18181818181818
2021-06-10,35.583333333333336,32.833333333333336
2021-06-11,41.75,37.75
2021-06-12,35.5,32.833333333333336
2021-06-13,33.916666666666664,31.416666666666668
2021-06-14,50.5,44.416666666666664
2021-06-15,85.92307692307692,67.84615384615384
2021-06-16,66.41666666666667,55.416666666666664
2021-06-17,59.333333333333336,51.25
2021-06-18,54.416666666666664,48.166666666666664
2021-06-19,45.166666666666664,41.333333333333336
2021-06-20,45.916666666666664,42.166666666666664
2021-06-21,41.25,37.916666666666664
2021-06-22,55.416666666666664,48.916666666666664
2021-06-23,27.833333333333332,25.666666666666668
2021-06-24,21.25,19.75
2021-06-25,25.166666666666668,23.333333333333332
2021-06-26,32.25,29.833333333333332
2021-06-27,28.0,25.833333333333332
2021-06-28,58.75,50.916666666666664
2021-06-29,36.25,33.5
2021-06-30,40.083333333333336,37.0
2021-07-01,36.5,33.833333333333336
2021-07-02,28.666666666666668,26.5
2021-07-03,27.583333333333332,25.25
2021-07-04,18.75,17.5
2021-07-05,21.833333333333332,20.333333333333332
2021-07-06,31.0,28.833333333333332
2021-07-07,35.25,32.583333333333336
2021-07-08,35.083333333333336,32.5
2021-07-09,108.41666666666667,75.83333333333333
2021-07-10,108.0,76.83333333333333
2021-07-11,52.0,47.333333333333336
2021-07-12,95.91666666666667,71.16666666666667
2021-07-13,80.16666666666667,63.333333333333336
2021-07-14,22.0,20.5
2021-07-15,22.75,21.083333333333332
2021-07-16,50.833333333333336,40.5
2021-07-17,18.083333333333332,16.916666666666668
2021-07-18,26.0,24.083333333333332
2021-07-19,19.416666666666668,18.083333333333332
2021-07-20,27.0,24.916666666666668
2021-07-21,46.75,42.0
2021-07-22,62.333333333333336,51.333333333333336
2021-07-23,16.272727272727273,15.090909090909092
2021-07-24,10.5,9.5
2021-07-25,8.75,7.75
2021-07-26,13.833333333333334,12.833333333333334
2021-07-27,37.833333333333336,34.833333333333336
2021-07-28,23.833333333333332,21.833333333333332
2021-07-29,25.416666666666668,23.5
2021-07-30,25.166666666666668,23.25
2021-07-31,18.166666666666668,17.0
2021-08-01,18.23076923076923,17.0
2021-08-02,23.0,21.23076923076923
2021-08-03,31.384615384615383,29.0
2021-08-04,37.92307692307692,35.07692307692308
2021-08-05,43.23076923076923,40.0
2021-08-06,63.84615384615385,53.76923076923077
2021-08-07,52.23076923076923,47.38461538461539
2021-08-08,28.076923076923077,26.0
2021-08-09,34.84615384615385,32.15384615384615
2021-08-10,12.23076923076923,11.23076923076923
2021-08-11,13.692307692307692,12.615384615384615
2021-08-12,14.1,13.1
2021-08-13,22.333333333333332,20.88888888888889
2021-08-14,8.083333333333334,7.166666666666667
2021-08-15,8.75,7.833333333333333
2021-08-16,19.416666666666668,18.0
2021-08-17,16.636363636363637,15.454545454545455
2021-08-18,17.833333333333332,16.583333333333332
2021-08-19,21.333333333333332,19.833333333333332
2021-08-20,23.076923076923077,21.384615384615383
2021-08-21,20.153846153846153,18.76923076923077
2021-08-22,19.23076923076923,18.0
2021-08-23,29.153846153846153,27.0
2021-08-24,31.692307692307693,29.384615384615383
2021-08-25,35.0,31.846153846153847
2021-08-26,33.84615384615385,30.692307692307693
2021-08-27,31.307692307692307,29.076923076923077
2021-08-28,67.76923076923077,52.92307692307692
2021-08-29,30.307692307692307,28.153846153846153
2021-08-30,35.69230769230769,33.07692307692308
2021-08-31,26.076923076923077,24.153846153846153
2021-09-01,11.833333333333334,10.833333333333334
2021-09-02,15.083333333333334,14.083333333333334
2021-09-03,23.333333333333332,21.583333333333332
2021-09-04,23.833333333333332,22.0
2021-09-05,33.916666666666664,30.833333333333332
2021-09-06,18.666666666666668,17.333333333333332
2021-09-07,26.583333333333332,24.583333333333332
2021-09-08,50.90909090909091,43.90909090909091
2021-09-09,39.54545454545455,36.18181818181818
2021-09-10,40.0,36.5
2021-09-11,32.083333333333336,29.666666666666668
2021-09-12,28.75,26.666666666666668
2021-09-13,39.25,35.75
2021-09-14,43.583333333333336,39.75
2021-09-15,47.916666666666664,42.416666666666664
2021-09-16,45.416666666666664,40.75
2021-09-17,47.666666666666664,42.5
2021-09-18,38.916666666666664,36.0
2021-09-19,19.916666666666668,18.583333333333332
2021-09-20,26.25,24.083333333333332
2021-09-21,32.333333333333336,29.5
2021-09-22,47.666666666666664,43.083333333333336
2021-09-23,41.5,37.916666666666664
2021-09-24,31.90909090909091,29.545454545454547
2021-09-25,22.833333333333332,21.083333333333332
2021-09-26,10.75,9.75
2021-09-27,13.333333333333334,12.25
2021-09-28,13.9,12.9
2021-09-29,21.5,20.0
2021-09-30,22.416666666666668,20.833333333333332
2021-10-01,19.181818181818183,17.90909090909091
2021-10-02,24.727272727272727,23.0
2021-10-03,21.0,19.727272727272727
2021-10-04,33.27272727272727,29.727272727272727
2021-10-05,12.090909090909092,11.0
2021-10-06,17.09090909090909,15.909090909090908
2021-10-07,25.083333333333332,23.083333333333332
2021-10-08,26.166666666666668,24.166666666666668
2021-10-09,24.333333333333332,22.583333333333332
2021-10-10,19.75,18.25
2021-10-11,128.5,87.41666666666667
2021-10-12,152.35714285714286,107.0
2021-10-13,41.583333333333336,37.666666666666664
2021-10-14,40.666666666666664,35.833333333333336
2021-10-15,29.416666666666668,25.75
2021-10-16,35.583333333333336,32.25
2021-10-17,32.25,30.0
2021-10-18,47.916666666666664,41.916666666666664
2021-10-19,62.333333333333336,53.583333333333336
2021-10-20,45.583333333333336,40.333333333333336
2021-10-21,41.083333333333336,36.583333333333336
2021-10-22,44.666666666666664,39.916666666666664
2021-10-23,37.27272727272727,34.27272727272727
2021-10-24,26.545454545454547,24.545454545454547
2021-10-25,45.0,38.54545454545455
2021-10-26,33.416666666666664,30.666666666666668
2021-10-27,29.5,26.916666666666668
2021-10-28,41.833333333333336,36.75
2021-10-29,42.083333333333336,36.416666666666664
2021-10-30,37.0,33.61538461538461
2021-10-31,30.153846153846153,28.0
2021-11-01,37.30769230769231,33.30769230769231
2021-11-02,39.76923076923077,35.15384615384615
2021-11-03,47.666666666666664,41.0
2021-11-04,48.46153846153846,41.84615384615385
2021-11-05,50.30769230769231,44.23076923076923
2021-11-06,42.76923076923077,38.53846153846154
2021-11-07,36.84615384615385,33.84615384615385
2021-11-08,45.69230769230769,40.07692307692308
2021-11-09,48.61538461538461,42.07692307692308
2021-11-10,46.07692307692308,41.15384615384615
2021-11-11,39.0,34.38461538461539
2021-11-12,41.46153846153846,36.0
2021-11-13,40.92307692307692,36.38461538461539
2021-11-14,37.07692307692308,33.84615384615385
2021-11-15,50.0,43.76923076923077
2021-11-16,59.30769230769231,50.53846153846154
2021-11-17,57.30769230769231,48.76923076923077
2021-11-18,56.76923076923077,49.61538461538461
2021-11-19,69.07692307692308,57.23076923076923
2021-11-20,57.61538461538461,49.92307692307692
2021-11-21,43.38461538461539,39.15384615384615
2021-11-22,46.30769230769231,39.23076923076923
2021-11-23,51.38461538461539,45.23076923076923
2021-11-24,49.07692307692308,43.69230769230769
2021-11-25,34.07692307692308,31.076923076923077
2021-11-26,28.0,25.923076923076923
2021-11-27,39.15384615384615,35.76923076923077
2021-11-28,35.69230769230769,32.84615384615385
2021-11-29,47.69230769230769,40.84615384615385
2021-11-30,51.38461538461539,44.23076923076923
2021-12-01,54.46153846153846,45.92307692307692
2021-12-02,53.76923076923077,45.69230769230769
2021-12-03,57.07692307692308,49.23076923076923
2021-12-04,47.92307692307692,42.38461538461539
2021-12-05,38.84615384615385,35.23076923076923
2021-12-06,56.07692307692308,47.53846153846154
2021-12-07,53.76923076923077,46.53846153846154
2021-12-08,55.0,48.07692307692308
2021-12-09,43.07692307692308,38.84615384615385
2021-12-10,10.0,9.076923076923077
2021-12-11,13.692307692307692,12.615384615384615
2021-12-12,18.615384615384617,17.23076923076923
2021-12-13,24.0,22.0
2021-12-14,21.384615384615383,19.923076923076923
2021-12-15,13.23076923076923,12.153846153846153
2021-12-16,19.23076923076923,17.76923076923077
2021-12-17,23.0,21.083333333333332
2021-12-18,13.0,11.833333333333334
2021-12-19,17.5,16.25
2021-12-20,29.833333333333332,26.5
2021-12-21,40.666666666666664,34.916666666666664
2021-12-22,36.916666666666664,32.583333333333336
2021-12-23,37.75,33.833333333333336
2021-12-24,9.416666666666666,8.416666666666666
2021-12-25,11.583333333333334,10.583333333333334
2021-12-26,13.25,12.166666666666666
2021-12-27,11.416666666666666,10.5
2021-12-28,11.666666666666666,10.666666666666666
2021-12-29,8.0,7.333333333333333
2021-12-30,9.75,9.166666666666666
2021-12-31,6.25,5.916666666666667
2022-01-01,10.333333333333334,9.5
2022-01-02,8.583333333333334,8.0
2022-01-03,19.0,17.5
2022-01-04,19.636363636363637,18.09090909090909
2022-01-05,24.272727272727273,21.90909090909091
2022-01-06,26.0,23.5
2022-01-07,26.0,23.23076923076923
2022-01-08,21.076923076923077,19.53846153846154
2022-01-09,14.307692307692308,13.153846153846153
2022-01-10,18.384615384615383,15.846153846153847
2022-01-11,20.076923076923077,18.0
2022-01-12,29.076923076923077,25.23076923076923
2022-01-13,32.38461538461539,28.615384615384617
2022-01-14,36.15384615384615,31.615384615384617
2022-01-15,18.0,16.692307692307693
2022-01-16,18.23076923076923,17.0
2022-01-17,32.0,28.23076923076923
2022-01-18,30.384615384615383,27.076923076923077
2022-01-19,23.46153846153846,21.23076923076923
2022-01-20,22.692307692307693,20.846153846153847
2022-01-21,23.53846153846154,21.53846153846154
2022-01-22,21.076923076923077,19.692307692307693
2022-01-23,10.692307692307692,9.692307692307692
2022-01-24,21.076923076923077,19.53846153846154
2022-01-25,23.46153846153846,21.53846153846154
2022-01-26,24.53846153846154,21.846153846153847
2022-01-27,25.846153846153847,23.384615384615383
2022-01-28,28.692307692307693,26.53846153846154
2022-01-29,22.46153846153846,20.846153846153847
2022-01-30,20.53846153846154,19.153846153846153
2022-01-31,31.692307692307693,28.846153846153847
2022-02-01,35.76923076923077,32.15384615384615
2022-02-02,42.15384615384615,36.76923076923077
2022-02-03,21.53846153846154,19.307692307692307
2022-02-04,19.615384615384617,18.153846153846153
2022-02-05,21.307692307692307,19.846153846153847
2022-02-06,19.384615384615383,17.923076923076923
2022-02-07,21.923076923076923,20.384615384615383
2022-02-08,32.30769230769231,28.46153846153846
2022-02-09,32.61538461538461,28.692307692307693
2022-02-10,33.30769230769231,29.153846153846153
2022-02-11,41.46153846153846,36.84615384615385
2022-02-12,29.23076923076923,26.76923076923077
2022-02-13,26.23076923076923,24.153846153846153
2022-02-14,38.0,34.38461538461539
2022-02-15,67.0,55.38461538461539
2022-02-16,38.76923076923077,35.53846153846154
2022-02-17,21.23076923076923,19.76923076923077
2022-02-18,27.153846153846153,24.307692307692307
2022-02-19,25.307692307692307,23.153846153846153
2022-02-20,23.384615384615383,21.692307692307693
2022-02-21,41.84615384615385,37.15384615384615
2022-02-22,23.076923076923077,21.23076923076923
2022-02-23,9.923076923076923,8.923076923076923
2022-02-24,10.384615384615385,9.461538461538462
2022-02-25,15.76923076923077,14.615384615384615
2022-02-26,16.0,14.846153846153847
2022-02-27,11.692307692307692,10.615384615384615
2022-02-28,25.23076923076923,22.53846153846154
2022-03-01,28.76923076923077,25.153846153846153
2022-03-02,31.384615384615383,27.076923076923077
2022-03-03,32.76923076923077,29.53846153846154
2022-03-04,29.25,26.5
2022-03-05,22.083333333333332,20.666666666666668
2022-03-06,25.666666666666668,23.833333333333332
2022-03-07,24.333333333333332,21.75
2022-03-08,16.75,15.416666666666666
2022-03-09,25.333333333333332,22.75
2022-03-10,38.333333333333336,33.083333333333336
2022-03-11,22.416666666666668,20.75
2022-03-12,18.166666666666668,16.916666666666668
2022-03-13,21.333333333333332,19.916666666666668
