Date,MARICOPA,"20"" Soil Temp - Max","20"" Soil Temp - Mean","20"" Soil Temp - Min","4"" Soil Temp - Max","4"" Soil Temp - Mean","4"" Soil Temp - Min",Actual Vapor Pressure - Daily Mean,Air Temp - Max,Air Temp - Mean,Air Temp - Min,Dewpoint - Daily Mean,Heat Units,Max Wind Speed,Precipitation - Total,RH - Max,RH - Mean,RH - Min,Reference ET,Reference ET Penman-Monteith,Solar Rad. - Total,VPD - Mean,Wind Direction Std Dev,Wind Speed - Mean,Wind Vector Direction,Wind Vector Magnitude,Daily AQI Value,Daily Mean PM10 Concentration
2021_30,108,29.28571429,29.01428571,28.81428571,34.47142857,30.7,27.57142857,2.405714286,37.35714286,30.61428571,24.37142857,20.41428571,15.34285714,7.842857143,2.757142857,91.45714286,59.18571429,30.45714286,6.257142857,6.3,24.16571429,2.137142857,45.42857143,1.714285714,121.2857143,1.042857143,20.12857143,21.85714286
2021_31,124,32.24285714,32,31.81428571,39.87142857,35.64285714,31.92857143,2.064285714,42.45714286,34.91428571,27.48571429,17.91428571,16.74285714,6.842857143,0,66.98571429,39.55714286,17.92857143,7.742857143,7.714285714,26.46142857,3.7,52.28571429,1.857142857,174.5714286,1.028571429,34.78571429,38.54857143
2021_32,147,32.44285714,32.11428571,31.78571429,36.07142857,32.42857143,29.7,2.485714286,35.54285714,29.75714286,24.21428571,20.92857143,15.21428571,10.52857143,3.23,88.52857143,62.24285714,37.6,5.585714286,5.928571429,21.09,1.795714286,53.71428571,2.385714286,144.4285714,1.271428571,17.6,19.05142857
2021_33,149,30.02857143,29.84285714,29.6,32.8,29.52857143,26.87142857,2.414285714,36.14285714,29.7,22.78571429,20.42857143,14.78571429,9.557142857,5.587142857,92.38571429,60.72857143,32.6,6.342857143,6.142857143,23.92,1.864285714,47.57142857,2.185714286,131.1428571,1.3,16.84285714,18.17142857
2021_34,126,30.47142857,30.22857143,30.01428571,34.97142857,31.22857143,28.01428571,1.701428571,41.27142857,32.54285714,22.9,14.85714286,15.22857143,6.785714286,0,70.42857143,37.71428571,15.24285714,7.171428571,6.6,25.08857143,3.445714286,55.42857143,1.457142857,130.2857143,0.6,31.27142857,35.42857143
2021_35,131,29.8,29.58571429,29.38571429,33.01428571,29.61428571,26.92857143,2.231428571,37.72857143,30.28571429,23.41428571,19.1,15.12857143,6.842857143,1.851428571,87.37142857,56.28571429,28.64285714,5.514285714,5.5,20.80142857,2.245714286,58,1.585714286,148.5714286,0.585714286,22,23.73571429
2021_36,101,30.67142857,30.34285714,30.11428571,35.28571429,31.4,28.17142857,1.858571429,41.25714286,32.98571429,24.85714286,16.24285714,15.95714286,7.728571429,0,68.7,39.55714286,17.5,6.9,6.728571429,23.15857143,3.35,52,1.871428571,167,0.914285714,31.28571429,34.53
2021_37,113,30.61428571,30.08571429,29.7,34.22857143,30.18571429,26.71428571,1.491428571,40.2,31.47142857,23,12.64285714,15.18571429,7.2,0,64.21428571,35.17142857,16.11428571,6.214285714,5.9,20.93285714,3.325714286,57.28571429,1.642857143,166.2857143,0.642857143,37.71428571,41.64428571
2021_38,125,29.24285714,28.68571429,28.28571429,31.57142857,27.71428571,24.45714286,1.492857143,36.41428571,27.95714286,20,12.7,13.61428571,7.514285714,0,73.1,42.84285714,18.88571429,5.642857143,5.4,19.87428571,2.452857143,55.71428571,1.828571429,196.5714286,0.828571429,29.11428571,31.77285714
2021_39,127,26.82857143,26.58571429,26.37142857,29.12857143,25.65714286,22.7,1.495714286,31.24285714,24.27142857,17.64285714,12.45714286,11.32857143,6.742857143,0.072857143,80.9,52.11428571,28.84285714,4.257142857,4.014285714,16.73,1.64,51.57142857,1.7,106,0.814285714,16.65714286,17.97285714
2021_40,147,26.57142857,26.38571429,26.17142857,29.8,26.24285714,23.05714286,1.365714286,33.42857143,24.94285714,16.91428571,11.27142857,11.55714286,6.985714286,0.398571429,79.35714286,46.64285714,22.17142857,4.771428571,4.542857143,17.62571429,1.937142857,49.14285714,1.828571429,204.8571429,1.042857143,20.88571429,22.71857143
2021_41,143,24.9,24.5,24.14285714,24.91428571,21.45714286,18.25714286,0.605714286,27.58571429,18.57142857,8.514285714,-0.285714286,6.242857143,7.857142857,0,63.14285714,30.94285714,12.64285714,5.228571429,4.542857143,19.28857143,1.701428571,46,2.157142857,163,1.414285714,49.18571429,66.22571429
2021_42,123,22.18571429,22.01428571,21.81428571,24.87142857,20.8,17.18571429,0.905714286,30.68571429,20.88571429,11.81428571,5.428571429,8.485714286,5.657142857,0,66,39.64285714,18.35714286,4.5,3.957142857,17.31285714,1.727142857,57.14285714,1.7,241.5714286,0.814285714,39.51428571,44.44285714
2021_43,165,22.48571429,22.28571429,22.05714286,24.94285714,21.22857143,17.98571429,0.777142857,30.32857143,20.05714286,10.12857143,3.071428571,7.757142857,5.871428571,0,66.6,35.72857143,14.62857143,4.457142857,3.785714286,17.00857143,1.752857143,54.57142857,1.7,209.8571429,0.871428571,32.48571429,36.48285714
2021_44,145,22,21.84285714,21.62857143,24.52857143,20.78571429,17.55714286,0.781428571,30.68571429,19.67142857,9.757142857,3.414285714,7.857142857,4.1,0,66.47142857,37.54285714,15.58571429,3.771428571,3.114285714,15.50857143,1.687142857,61.42857143,1.214285714,144.1428571,0.3,37.42857143,42.34857143
2021_45,164,20.88571429,20.6,20.3,21.21428571,17.81428571,14.72857143,0.685714286,30.21428571,18.17142857,7.814285714,1.528571429,7.185714286,5.057142857,0,69.22857143,36.78571429,12.82857143,3.571428571,3.028571429,14.42285714,1.591428571,60.42857143,1.242857143,133,0.357142857,37.71428571,42.66
2021_46,210,18.82857143,18.62857143,18.42857143,20.04285714,16.31428571,13.11428571,0.604285714,28.14285714,16.02857143,5.757142857,-0.214285714,5.9,3.757142857,0,72.32857143,36.92857143,12.84285714,2.957142857,2.357142857,13.45285714,1.39,53.57142857,0.942857143,141.4285714,0.328571429,47.65714286,55.31
2021_47,164,18.38571429,18.22857143,18.07142857,19.08571429,16.44285714,14.22857143,0.704285714,24.78571429,16.34285714,8.742857143,1.857142857,4.957142857,6.742857143,0,68.35714286,39.6,19.28571429,2.8,2.8,10.65,1.242857143,47.42857143,1.771428571,109,1.1,37.15714286,41.62571429
2021_48,209,17.8,17.57142857,17.32857143,18.92857143,15.57142857,12.64285714,0.667142857,26.98571429,15,5.628571429,1.128571429,5.385714286,3.842857143,0,75.77142857,42.68571429,16.34285714,2.657142857,2.128571429,12.54857143,1.192857143,56.28571429,1,202.2857143,0.285714286,43,49.71285714
2021_49,240,16.32857143,16.11428571,15.92857143,16.02857143,13.22857143,10.8,0.747142857,22.9,13.67142857,5.742857143,2.514285714,3.6,5.557142857,0.652857143,85.11428571,50.38571429,23.57142857,2.485714286,2.285714286,11.78142857,0.908571429,50.42857143,1.728571429,147.8571429,0.928571429,33.97142857,38.63857143
2021_50,229,15.1,14.84285714,14.6,14.84285714,11.71428571,9.057142857,0.708571429,19.38571429,10.18571429,2.114285714,1.5,1.985714286,6.414285714,0.072857143,91.2,59.21428571,27.78571429,2.042857143,1.871428571,11.74142857,0.625714286,50.85714286,1.557142857,159.8571429,0.857142857,17.42857143,18.92285714
2021_51,170,14.3,14.12857143,13.94285714,15.25714286,12.71428571,10.51428571,0.85,20.61428571,12.65714286,6.057142857,3.557142857,2.8,4.785714286,2.358571429,83.55714286,59.38571429,30.75714286,1.614285714,1.671428571,8.821428571,0.694285714,58.85714286,1.328571429,129.1428571,0.414285714,23.28571429,26.23857143
2021_52,175,14.38571429,14.21428571,14.08571429,13.58571429,11.72857143,9.842857143,1.018571429,15.52857143,10.52857143,5.342857143,7.071428571,0.714285714,6.485714286,1.05,98.31428571,80.51428571,48.01428571,1.1,1.185714286,8.397142857,0.281428571,50,1.842857143,199.5714286,1.028571429,9.328571429,10.09571429
2022_1,197,12.6,12.35714286,12.14285714,12.68571429,9.214285714,6.328571429,0.7,18.8,8.385714286,0.285714286,1.671428571,1.571428571,3.971428571,0,95.91428571,67.11428571,27.17142857,1.9,1.528571429,12.06714286,0.481428571,55.57142857,1.028571429,162.5714286,0.342857143,18.81428571,20.65285714
2022_2,168,12.95714286,12.78571429,12.62857143,14.54285714,11.27142857,8.514285714,0.672857143,21.3,11.55714286,2.842857143,1.271428571,2.614285714,6.185714286,0,86.51428571,53.5,20.7,2.471428571,2.3,11.52285714,0.78,47.14285714,1.771428571,77.85714286,1.1,21.3,24.05428571
2022_3,175,13.61428571,13.45714286,13.3,16.25714286,12.65714286,9.685714286,0.671428571,21.42857143,11.78571429,3.4,1.214285714,2.685714286,5.457142857,0,85.01428571,52.14285714,22.91428571,2.614285714,2.114285714,12.89857143,0.795714286,57.57142857,1.357142857,217,0.471428571,22.21428571,24.48285714
2022_4,151,13.95714286,13.77142857,13.57142857,16.34285714,12.61428571,9.385714286,0.54,20.62857143,11.58571429,2.242857143,-1.985714286,2.314285714,7.3,0,76.08571429,42.72857143,18.47142857,3.414285714,2.842857143,14.80714286,0.912857143,48.85714286,2.1,218.7142857,1.328571429,20.45714286,22.39571429
2022_5,123,14.05714286,13.82857143,13.57142857,15.94285714,12.31428571,9.185714286,0.358571429,18.51428571,10.05714286,0.742857143,-7.657142857,1.657142857,6.785714286,0,64.08571429,30.65714286,11.58571429,3.5,2.8,15.11,0.968571429,48.14285714,2.028571429,161.5714286,1.285714286,24.9,27.51714286
2022_6,139,13.7,13.5,13.32857143,17.72857143,13.18571429,9.271428571,0.384285714,25.01428571,12.9,1.457142857,-6.3,4.014285714,7.042857143,0,63.55714286,29.6,9.928571429,4.228571429,3.514285714,17.14428571,1.281428571,57.28571429,1.8,215,0.771428571,26.9,30.03285714
2022_7,130,15.04285714,14.84285714,14.6,18.98571429,14.64285714,10.97142857,0.438571429,23.54285714,13.1,2.5,-4.628571429,3.528571429,6.971428571,0,64.67142857,33.11428571,12.18571429,4.328571429,3.671428571,17.82428571,1.222857143,52.57142857,2.028571429,117.1428571,1.128571429,30.97142857,34.81285714
2022_8,142,14.71428571,14.5,14.3,17.37142857,13.24285714,9.571428571,0.598571429,19.3,10.94285714,2.3,-0.542857143,1.971428571,7.842857143,0.761428571,79.05714286,50.21428571,24.04285714,3.614285714,3.157142857,16.78857143,0.81,47.14285714,2.5,212.4285714,1.642857143,18.27142857,20.05428571
2022_9,140,14.84285714,14.54285714,14.34285714,19.31428571,15.02857143,11.28571429,0.537142857,26.42857143,16.21428571,6.442857143,-2.014285714,5.285714286,7.171428571,0,68.57142857,33.37142857,10.77142857,4.828571429,4.171428571,18.91285714,1.475714286,48.42857143,2.085714286,154.7142857,1.271428571,23.15714286,25.88142857
2022_10,87,15.82857143,15.61428571,15.38571429,19.48571429,15.18571429,11.34285714,0.367142857,21.02857143,12.21428571,2.157142857,-6.914285714,2.457142857,8.671428571,0,60.78571429,28.71428571,11.44285714,5.057142857,4.157142857,21.51857143,1.16,49.71428571,2.285714286,294.7142857,1.328571429,22.08571429,24.42857143
2022_11,116,17.51428571,17.01428571,16.6,22.17142857,17.77142857,13.64285714,0.405714286,28.32857143,17.85714286,6.014285714,-5.585714286,6.085714286,6.1,0,51.64285714,22.28571429,7.8,5.728571429,4.771428571,22.41,1.821428571,56.42857143,1.742857143,230.8571429,0.785714286,28.94285714,32.22
2022_12,106,17.28571429,17.02857143,16.81428571,21.71428571,17.45714286,13.6,0.42,28.51428571,18.72857143,8.242857143,-5.285714286,6.314285714,7.8,0,49.77142857,21.72857143,7.585714286,6.028571429,5.2,22.50857143,1.922857143,52.57142857,2.128571429,207.1428571,1.2,32.5,36.23285714
2022_13,117,18.41428571,18.1,17.94285714,23.21428571,19.32857143,15.75714286,0.788571429,28.42857143,19.78571429,11.28571429,2.914285714,7.214285714,8.3,1.051428571,76.85714286,38.84285714,14.74285714,5.542857143,5.328571429,20.86285714,1.668571429,47.42857143,2.471428571,194.5714286,1.6,25.88571429,28.62571429
2022_14,147,20.92857143,19.98571429,19.51428571,25.18571429,21,17,0.6,33.05714286,23.78571429,12.61428571,-0.928571429,9.571428571,8.085714286,0,52.72857143,22.98571429,8.557142857,7.571428571,6.742857143,25.80857143,2.55,45.85714286,2.328571429,187.7142857,1.5,26.98571429,29.62714286
2022_15,125,21.02857143,20.44285714,20,24.92857143,20.81428571,16.84285714,0.474285714,29,20.32857143,10.42857143,-4.5,7.657142857,8.128571429,0,42.71428571,20.82857143,7.057142857,7.214285714,6.414285714,26.25428571,2.097142857,48,2.6,235,1.728571429,38.9,44.49571429
2022_16,132,21.41428571,20.71428571,20.22857143,26.05714286,21.4,17.25714286,0.485714286,32.21428571,23.37142857,13.12857143,-3.242857143,9.414285714,8.228571429,0,47.88571429,19.21428571,7.1,7.757142857,6.942857143,26.85142857,2.584285714,52.28571429,2.385714286,237.2857143,1.4,43.85714286,50.34142857
2022_17,174,21.32857143,20.85714286,20.48571429,26.1,21.52857143,17.2,0.415714286,33.48571429,23.38571429,12.28571429,-5.214285714,9.628571429,7.728571429,0,39.98571429,16.98571429,5.057142857,8.085714286,7.1,28.00428571,2.702857143,51,2.171428571,202.8571429,1.271428571,42.08571429,47.29714286
2022_18,153,23.08571429,22.22857143,21.68571429,27.68571429,23.41428571,19.04285714,0.517142857,35.37142857,25.77142857,14.38571429,-2.414285714,10.84285714,8.1,0,41.11428571,17.52857143,6.514285714,8.5,7.757142857,28.12571429,3.037142857,48.71428571,2.357142857,206.8571429,1.471428571,38.17142857,42.08
2022_19,157,23.94285714,23.12857143,22.61428571,28.47142857,24.01428571,19.52857143,0.444285714,33.62857143,24.47142857,13.75714286,-4.771428571,10.25714286,7.614285714,0,39.57142857,15.57142857,5.785714286,8.328571429,7.471428571,29.08142857,2.838571429,49.28571429,2.285714286,232.2857143,1.414285714,38.05714286,42.15857143
2022_20,173,24.77142857,23.9,23.38571429,29.78571429,25.31428571,21.01428571,0.59,38.21428571,29.05714286,17.9,-0.871428571,12.94285714,8.142857143,0,41.62857143,16.55714286,6.114285714,9.4,8.7,30.07571429,3.674285714,50.57142857,2.542857143,207.4285714,1.557142857,38.7,43.88
2022_21,162,25.95714286,25.04285714,24.48571429,31,26.65714286,22.52857143,0.612857143,38.11428571,29.62857143,18.87142857,-0.128571429,13.27142857,7.5,0,44.91428571,16.38571429,6.057142857,9.2,8.528571429,29.87,3.771428571,53.28571429,2.357142857,225.4285714,1.257142857,32.44285714,35.76571429
2022_22,119,25.78571429,25.51428571,25.3,33.28571429,28.35714286,23.68571429,0.648571429,37.38571429,28.78571429,18.7,0.714285714,13.17142857,8.171428571,0,41.87142857,17.92857143,7.428571429,9.171428571,8.342857143,30.25571429,3.527142857,54,2.328571429,218.5714286,1.3,43.61428571,51.02714286
2022_23,160,28.87142857,28.22857143,27.78571429,35.41428571,31.18571429,27.17142857,1.05,42.01428571,33.87142857,24.14285714,7.585714286,15.64285714,7.857142857,0,41.95714286,21.01428571,10.01428571,9.071428571,8.8,28.70857143,4.478571429,60.71428571,2.228571429,214.7142857,0.928571429,38.15714286,42.79571429
2022_24,151,29.28571429,29.04285714,28.85714286,36.35714286,32.37142857,28.52857143,1.044285714,41.51428571,33.67142857,24.85714286,6.685714286,15.85714286,8.357142857,0,43.97142857,21.91428571,10.51428571,9.028571429,9.028571429,26.97428571,4.42,45.85714286,2.657142857,197.4285714,1.785714286,40.94285714,45.77428571
2022_25,146,30.3,29.54285714,29.1,35.48571429,31.2,27.37142857,1.381428571,40.05714286,31.3,22.5,10.77142857,14.97142857,11.4,3.484285714,65.42857143,32.3,13.05714286,8.185714286,8.042857143,27.32285714,3.401428571,53,2.185714286,162.5714286,1.114285714,34.37142857,39.04428571
2022_26,151,30.52857143,29.62857143,29.02857143,34.77142857,30.81428571,27.71428571,1.877142857,40.34285714,33,26.34285714,16.45714286,16.32857143,9.128571429,0,67.01428571,39.87142857,19.14285714,8.057142857,8.114285714,27.14285714,3.292857143,51.42857143,2.2,152.7142857,1.214285714,27.34285714,30.03142857
2022_27,133,30.37142857,30.17142857,29.95714286,37.31428571,33.12857143,29.2,1.034285714,41.48571429,34.32857143,25.58571429,7.328571429,16.12857143,7.842857143,0,38.45714286,20.07142857,11.17142857,9.242857143,9.042857143,28.66714286,4.564285714,50.85714286,2.414285714,209.2857143,1.385714286,29.22857143,32.52714286
2022_28,252,32.61428571,32,31.6,37.94285714,34.15714286,30.62857143,1.751428571,43.94285714,36.34285714,27.14285714,15.15714286,16.65714286,11.72857143,2.431428571,65.24285714,31.6,14.44285714,8.614285714,8.7,27.47428571,4.498571429,67.42857143,2.185714286,198.2857143,0.557142857,39.1,44.77714286
2022_29,222,32.65714286,32.12857143,31.82857143,37.67142857,33.97142857,30.61428571,1.9,42.54285714,36.32857143,28.98571429,16.6,16.9,10.12857143,0.181428571,62.54285714,33.77142857,18.84285714,8.8,9.242857143,26.24857143,4.292857143,46.28571429,2.914285714,240.5714286,1.828571429,42.07142857,49.67714286
2022_30,145,30.3,30.01428571,29.47142857,33.14285714,30.02857143,27.7,2.528571429,35.61428571,29.77142857,24.41428571,21.25714286,15.32857143,10.41428571,1.85,92.1,62.67142857,38.05714286,5.371428571,5.785714286,20.10571429,1.738571429,57.57142857,2.257142857,179.2857143,1.014285714,25.14285714,27.90857143
2022_31,101,30.57142857,30.32857143,30.14285714,35.41428571,31.88571429,28.85714286,2.237142857,38.41428571,32.21428571,26.11428571,19.18571429,16.05714286,8.985714286,1.378571429,77.75714286,49.85714286,28.3,6.671428571,6.771428571,23.74,2.72,53.28571429,1.928571429,183,0.971428571,22.31428571,24.08428571
2022_32,152,31.51428571,31.32857143,31.12857143,37.18571429,33.41428571,30.41428571,2.184285714,39.25714286,32.12857143,25.9,18.85714286,16.2,10.45714286,0.544285714,75.88571429,48.3,24.41428571,6.928571429,7.428571429,23.14,2.722857143,62,2.614285714,152,0.857142857,30.98571429,35.47142857
2022_33,109,32.5,32.28571429,32.08571429,38.41428571,34.68571429,31.75714286,2.341428571,38.21428571,31.3,25.77142857,19.97142857,16.1,10.84285714,0.035714286,80.78571429,54.15714286,30.17142857,6.228571429,6.628571429,21.85142857,2.342857143,58.14285714,2.342857143,199.1428571,0.957142857,24.4,27.59428571
2022_34,96,33.01428571,32.55714286,32.25714286,38.1,34.11428571,30.97142857,2.241428571,38.5,31.9,25.88571429,19.28571429,16.12857143,9.285714286,0.217142857,75.14285714,49.65714286,28.38571429,6.442857143,6.4,22.93857143,2.598571429,58.42857143,1.857142857,196.7142857,0.7,21.88571429,23.65857143
2022_35,138,32.17142857,31.91428571,31.7,37.17142857,33.17142857,29.68571429,1.937142857,41.21428571,34.3,26.8,16.81428571,16.47142857,9.557142857,0.254285714,67.62857143,38.32857143,19.87142857,7.714285714,7.514285714,24.25714286,3.62,55.71428571,2.242857143,202.1428571,1.042857143,33.14285714,39.80285714
2022_36,90,32.67142857,32.42857143,32.18571429,37.81428571,33.87142857,30.45714286,1.765714286,39.78571429,32.28571429,24.9,15.15714286,15.8,8.942857143,0.544285714,69.07142857,40.51428571,19.87142857,6.957142857,7.014285714,21.81,3.264285714,45.28571429,2.314285714,180.2857143,1.514285714,27.95714286,30.57142857
2022_37,107,31.2,30.92857143,30.64285714,35.94285714,31.41428571,27.61428571,1.927142857,36.31428571,29.17142857,22.77142857,16.57142857,14.82857143,9.2,1.85,81.92857143,50.72857143,23.88571429,6.1,5.9,22.66,2.232857143,58.71428571,1.928571429,168.4285714,0.728571429,20.77142857,22.71285714
2022_38,96,30.48571429,30.22857143,29.94285714,33.71428571,30.12857143,27.08571429,1.995714286,36.37142857,29.01428571,22.22857143,16.64285714,14.51428571,7.185714286,2.288571429,82.37142857,53.52857143,29.5,4.685714286,4.628571429,17.52285714,2.155714286,62.42857143,1.485714286,248,0.328571429,18.9,20.51857143
2022_39,110,29.97142857,29.41428571,29.04285714,33.47142857,29.37142857,25.88571429,1.541428571,37.57142857,29.51428571,21.05714286,13.4,14.21428571,9.257142857,0,73.85714286,40.57142857,17.71428571,6.242857143,5.842857143,20.52857143,2.752857143,46.14285714,2.028571429,138.7142857,1.271428571,26.08571429,28.36714286
2022_40,98,28.11428571,27.71428571,26.9,30.1,26.35714286,23.28571429,1.487142857,34.02857143,26.51428571,19.55714286,12.85714286,13.01428571,10.15714286,0.114285714,74,45.42857143,23.71428571,5.314285714,5.071428571,18.98142857,2.094285714,50.57142857,2.057142857,90.71428571,1.028571429,27.58571429,34.29142857
2022_41,78,26.51428571,26.04285714,25.64285714,28.91428571,24.95714286,21.68571429,1.331428571,33.3,24.78571429,17.05714286,11.07142857,11.65714286,6.828571429,4.285714286,76.71428571,46,21.71428571,4.3,3.9,17.63,1.937142857,43.85714286,1.428571429,184.8571429,0.8,23.87142857,26.30714286
2022_42,103,24.41428571,23.97142857,23.6,25.17142857,21.72857143,18.94285714,1.411428571,29.85714286,22.31428571,15.3,11.9,9.685714286,8.142857143,0,85.14285714,55.85714286,29.14285714,4.785714286,4.357142857,17.39571429,1.385714286,32.28571429,2.485714286,103.1428571,2.057142857,16.42857143,17.91285714
2022_43,102,22.28571429,21.98571429,21.71428571,23.55714286,19.21428571,15.62857143,0.668571429,25.44285714,16.85714286,8.7,0.785714286,5.457142857,6.2,0,72.28571429,37.42857143,12.85714286,3.942857143,3.128571429,16.94571429,1.365714286,41.42857143,1.457142857,268.8571429,0.842857143,25.42857143,27.84428571
2022_44,130,20.82857143,20.55714286,20.3,21.67142857,17.9,14.71428571,0.75,23.48571429,15.1,7.514285714,2.742857143,4.414285714,6.471428571,0.257142857,77,46.14285714,22,2.971428571,2.6,13.88571429,1.08,35.14285714,1.485714286,207.5714286,1.071428571,27.85714286,31.06571429
2022_45,99,19.15714286,18.92857143,18.71428571,20.27142857,16.31428571,13.05714286,0.852857143,23.44285714,13.92857143,5.7,4.357142857,3.885714286,5.7,0.657142857,88,57.14285714,24.57142857,2.642857143,2.171428571,13.83714286,0.838571429,44.85714286,1.257142857,224,0.642857143,19.7,21.62714286
2022_46,132,17.45714286,17.22857143,16.98571429,18.24285714,14.15714286,10.74285714,0.487142857,20.9,11.52857143,2.7,-3.3,2.428571429,6.028571429,0,74.57142857,39.57142857,15.85714286,3.214285714,2.357142857,14.57428571,0.958571429,30.57142857,1.385714286,142.8571429,1.085714286,24.94285714,27.79142857
2022_47,116,16.64285714,16.42857143,16.24285714,17.85714286,13.88571429,10.54285714,0.521428571,21.78571429,11.77142857,2.714285714,-2.328571429,2.785714286,6.1,0,72.57142857,41.28571429,17.14285714,2.885714286,2.014285714,13.82571429,0.962857143,28,1.128571429,197.1428571,0.914285714,24.77142857,27.41285714
2022_48,129,16.38571429,15.97142857,15.54285714,17.35714286,13.58571429,10.61428571,0.722857143,20.35714286,11.2,3.742857143,1.814285714,2.457142857,3.857142857,3.628571429,82,56.42857143,31.57142857,1.885714286,1.328571429,10.64714286,0.69,48.85714286,0.757142857,105.7142857,0.2,31.67142857,35.24142857
2022_49,118,15.91428571,15.65714286,15.47142857,16.55714286,13.65714286,11.44285714,1.207142857,19.24285714,12.47142857,7,9.314285714,2.257142857,3.8,1.6,99.71428571,83.14285714,52,1.371428571,1.171428571,9.697142857,0.288571429,50.71428571,0.842857143,248.5714286,0.357142857,14.25714286,15.56
2022_50,150,14.08571429,13.84285714,13.61428571,13.68571429,10.3,7.571428571,0.707142857,15.45714286,7.614285714,1.357142857,1.857142857,0.642857143,5.928571429,0.185714286,96.57142857,70.71428571,31.85714286,1.771428571,1.371428571,11.91571429,0.39,45.28571429,1.271428571,233.8571429,0.7,11.74285714,12.72285714
2022_51,145,12.74285714,12.61428571,12.42857143,14.01428571,10.22857143,7.242857143,0.68,17.94285714,8.4,1.028571429,1.485714286,1.285714286,3.785714286,0,94,66,27.71428571,1.6,1.214285714,11.33285714,0.488571429,43.71428571,0.714285714,178.4285714,0.314285714,25.11428571,27.67571429
2022_52,86,13.55714286,13.4,13.22857143,15.21428571,12.42857143,10,1.04,19.62857143,11.75714286,5.271428571,7.157142857,2.142857143,4.357142857,2.4,96.28571429,77.28571429,44.71428571,1.3,1.257142857,8.777142857,0.401428571,55.85714286,1.057142857,176.1428571,0.3,16.24285714,17.91285714
2023_1,98,13.64285714,13.48571429,13.32857143,14.07142857,11.57142857,9.5,1.04,16.68571429,10.62857143,5.928571429,7.5,1.057142857,6.085714286,2.285714286,98.28571429,82.57142857,52,1.242857143,1.242857143,8.744285714,0.272857143,48.14285714,1.628571429,186,0.9,14.55714286,15.92285714
2023_2,75,13.54285714,13.37142857,13.18571429,15.75714286,12.11428571,9.071428571,0.865714286,20.65714286,11.3,3.342857143,4.8,2.385714286,4.557142857,0,94.85714286,68,30.85714286,1.857142857,1.628571429,11.37428571,0.548571429,53.28571429,1.042857143,143.2857143,0.4,22.08571429,24.33857143
2023_3,145,13.3,13.11428571,12.97142857,13.94285714,11.07142857,8.814285714,0.85,15.28571429,9.6,4.714285714,4.171428571,0.6,6.6,1.414285714,93.14285714,71.28571429,42.14285714,1.842857143,1.6,11.35428571,0.382857143,45.71428571,2.042857143,220,1.385714286,12.05714286,13.03428571
2023_4,137,12.07142857,11.87142857,11.64285714,13.78571429,9.614285714,6.014285714,0.502857143,15.5,6.714285714,-1.214285714,-2.857142857,0.657142857,6.414285714,0,87.14285714,55.57142857,23.71428571,2.471428571,1.814285714,14.53714286,0.541428571,41.57142857,1.342857143,149.8571429,0.785714286,15.15714286,16.58142857
2023_5,102,12.38571429,12.21428571,12.05714286,15.75714286,11.68571429,8.214285714,0.698571429,20.24285714,10.4,1.571428571,1.671428571,2.1,6.3,0.042857143,92.28571429,60.57142857,25.14285714,2.614285714,2.2,13.68,0.658571429,44.57142857,1.528571429,198.1428571,0.914285714,19.97142857,21.9
2023_6,110,13.4,13.14285714,12.91428571,16.32857143,12.12857143,8.571428571,0.464285714,21.14285714,11.6,2.1,-4.128571429,2.557142857,8.2,0,72,38.42857143,13.71428571,3.9,3.328571429,16.19142857,1.007142857,34.57142857,2.185714286,182.8571429,1.7,22.32857143,24.39571429
2023_7,104,12.42857143,12.17142857,11.94285714,14.17142857,10.45714286,7.214285714,0.595714286,17.72857143,9.585714286,2.157142857,-0.6,1.528571429,10.15714286,1.314285714,83.42857143,53.71428571,24.14285714,3.285714286,2.842857143,15.55428571,0.685714286,34.71428571,2.742857143,156.2857143,2.085714286,18.81428571,20.35142857
2023_8,112,13.18571429,12.95714286,12.68571429,15.92857143,12.77142857,10.04285714,0.811428571,20.15714286,12.67142857,5.828571429,3.671428571,2.514285714,9.671428571,0.8,86,57.14285714,28.71428571,3.057142857,2.885714286,13.96571429,0.73,37.85714286,2.685714286,163.4285714,2.114285714,25.68571429,30.05571429
2023_9,121,12.9,12.71428571,12.51428571,16.02857143,11.77142857,8.3,0.752857143,17.34285714,9.628571429,2.771428571,2.871428571,1.242857143,7.814285714,2,94.85714286,66.14285714,33.28571429,3.3,2.671428571,17.84571429,0.504285714,45,1.957142857,167,1.257142857,13.6,14.92142857
2023_10,114,14.62857143,14.38571429,14.12857143,20.65714286,16.08571429,12.05714286,0.811428571,24.54285714,15.62857143,6.942857143,3.814285714,4.642857143,5.442857143,0,83.57142857,49.71428571,20.42857143,3.628571429,3.2,17.53571429,1.08,50.85714286,1.228571429,209.8571429,0.528571429,21.12857143,23.06571429
2023_11,145,16.58571429,16.34285714,16.14285714,21.65714286,17.57142857,13.94285714,0.968571429,23.57142857,16.52857143,9.242857143,6.257142857,4.528571429,7.428571429,1.671428571,87.14285714,55.42857143,25.85714286,4.042857143,3.557142857,18.47428571,0.997142857,44,1.7,194.8571429,1.028571429,15.7,16.98857143
